model_code,assumption_code,value
awqaf_security_activity_small_model,marketing_monthly,2000
awqaf_security_activity_small_model,utilities_monthly,1000
awqaf_security_activity_small_model,insurance_monthly,800
awqaf_security_activity_small_model,revenue_growth_rate,5
awqaf_security_activity_small_model,cogs_ratio,35
awqaf_security_activity_small_model,vat_rate,15
awqaf_security_activity_small_model,corporate_tax_rate,20
awqaf_security_activity_small_model,annual_depreciation_rate,10
awqaf_security_activity_small_model,working_capital_days,30
awqaf_security_activity_small_model,discount_rate,10
awqaf_security_activity_small_model,loan_ratio,50
awqaf_security_activity_small_model,interest_rate,8
awqaf_security_activity_small_model,loan_term_years,5
awqaf_security_activity_medium_model,rent_monthly,15000
awqaf_security_activity_medium_model,salaries_monthly,45000
awqaf_security_activity_medium_model,marketing_monthly,6000
awqaf_security_activity_medium_model,utilities_monthly,3000
awqaf_security_activity_medium_model,insurance_monthly,2000
awqaf_security_activity_medium_model,revenue_growth_rate,5
awqaf_security_activity_medium_model,cogs_ratio,35
awqaf_security_activity_medium_model,vat_rate,15
awqaf_security_activity_medium_model,corporate_tax_rate,20
awqaf_security_activity_medium_model,annual_depreciation_rate,10
awqaf_security_activity_medium_model,working_capital_days,30
awqaf_security_activity_medium_model,discount_rate,10
awqaf_security_activity_medium_model,loan_ratio,50
awqaf_security_activity_medium_model,interest_rate,8
awqaf_security_activity_medium_model,loan_term_years,5
awqaf_security_activity_large_model,rent_monthly,40000
awqaf_security_activity_large_model,salaries_monthly,120000
awqaf_security_activity_large_model,marketing_monthly,18000
awqaf_security_activity_large_model,utilities_monthly,8000
awqaf_security_activity_large_model,insurance_monthly,5000
awqaf_security_activity_large_model,revenue_growth_rate,5
awqaf_security_activity_large_model,cogs_ratio,35
awqaf_security_activity_large_model,vat_rate,15
awqaf_security_activity_large_model,corporate_tax_rate,20
awqaf_security_activity_large_model,annual_depreciation_rate,10
awqaf_security_activity_large_model,working_capital_days,30
awqaf_security_activity_large_model,discount_rate,10
awqaf_security_activity_large_model,loan_ratio,50
awqaf_security_activity_large_model,interest_rate,8
awqaf_security_activity_large_model,loan_term_years,5
education_schools_activity_small_model,rent_monthly,5000
education_schools_activity_small_model,salaries_monthly,15000
education_schools_activity_small_model,marketing_monthly,2000
education_schools_activity_small_model,utilities_monthly,1000
education_schools_activity_small_model,insurance_monthly,800
education_schools_activity_small_model,revenue_growth_rate,5
education_schools_activity_small_model,cogs_ratio,35
education_schools_activity_small_model,vat_rate,15
education_schools_activity_small_model,corporate_tax_rate,20
education_schools_activity_small_model,annual_depreciation_rate,10
education_schools_activity_small_model,working_capital_days,30
education_schools_activity_small_model,discount_rate,10
education_schools_activity_small_model,loan_ratio,50
education_schools_activity_small_model,interest_rate,8
education_schools_activity_small_model,loan_term_years,5
education_schools_activity_medium_model,rent_monthly,15000
education_schools_activity_medium_model,salaries_monthly,45000
education_schools_activity_medium_model,marketing_monthly,6000
education_schools_activity_medium_model,utilities_monthly,3000
education_schools_activity_medium_model,insurance_monthly,2000
education_schools_activity_medium_model,revenue_growth_rate,5
education_schools_activity_medium_model,cogs_ratio,35
education_schools_activity_medium_model,vat_rate,15
education_schools_activity_medium_model,corporate_tax_rate,20
education_schools_activity_medium_model,annual_depreciation_rate,10
education_schools_activity_medium_model,working_capital_days,30
education_schools_activity_medium_model,discount_rate,10
education_schools_activity_medium_model,loan_ratio,50
education_schools_activity_medium_model,interest_rate,8
education_schools_activity_medium_model,loan_term_years,5
education_schools_activity_large_model,rent_monthly,40000
education_schools_activity_large_model,salaries_monthly,120000
education_schools_activity_large_model,marketing_monthly,18000
education_schools_activity_large_model,utilities_monthly,8000
education_schools_activity_large_model,insurance_monthly,5000
education_schools_activity_large_model,revenue_growth_rate,5
education_schools_activity_large_model,cogs_ratio,35
education_schools_activity_large_model,vat_rate,15
education_schools_activity_large_model,corporate_tax_rate,20
education_schools_activity_large_model,annual_depreciation_rate,10
education_schools_activity_large_model,working_capital_days,30
education_schools_activity_large_model,discount_rate,10
education_schools_activity_large_model,loan_ratio,50
education_schools_activity_large_model,interest_rate,8
education_schools_activity_large_model,loan_term_years,5
education_training_activity_small_model,rent_monthly,5000
education_training_activity_small_model,salaries_monthly,15000
education_training_activity_small_model,marketing_monthly,2000
education_training_activity_small_model,utilities_monthly,1000
education_training_activity_small_model,insurance_monthly,800
education_training_activity_small_model,revenue_growth_rate,5
education_training_activity_small_model,cogs_ratio,35
education_training_activity_small_model,vat_rate,15
education_training_activity_small_model,corporate_tax_rate,20
education_training_activity_small_model,annual_depreciation_rate,10
education_training_activity_small_model,working_capital_days,30
education_training_activity_small_model,discount_rate,10
education_training_activity_small_model,loan_ratio,50
education_training_activity_small_model,interest_rate,8
education_training_activity_small_model,loan_term_years,5
education_training_activity_medium_model,rent_monthly,15000
education_training_activity_medium_model,salaries_monthly,45000
education_training_activity_medium_model,marketing_monthly,6000
education_training_activity_medium_model,utilities_monthly,3000
education_training_activity_medium_model,insurance_monthly,2000
education_training_activity_medium_model,revenue_growth_rate,5
education_training_activity_medium_model,cogs_ratio,35
education_training_activity_medium_model,vat_rate,15
education_training_activity_medium_model,corporate_tax_rate,20
education_training_activity_medium_model,annual_depreciation_rate,10
education_training_activity_medium_model,working_capital_days,30
education_training_activity_medium_model,discount_rate,10
education_training_activity_medium_model,loan_ratio,50
education_training_activity_medium_model,interest_rate,8
education_training_activity_medium_model,loan_term_years,5
education_training_activity_large_model,rent_monthly,40000
education_training_activity_large_model,salaries_monthly,120000
education_training_activity_large_model,marketing_monthly,18000
education_training_activity_large_model,utilities_monthly,8000
education_training_activity_large_model,insurance_monthly,5000
education_training_activity_large_model,revenue_growth_rate,5
education_training_activity_large_model,cogs_ratio,35
education_training_activity_large_model,vat_rate,15
education_training_activity_large_model,corporate_tax_rate,20
education_training_activity_large_model,annual_depreciation_rate,10
education_training_activity_large_model,working_capital_days,30
education_training_activity_large_model,discount_rate,10
education_training_activity_large_model,loan_ratio,50
education_training_activity_large_model,interest_rate,8
education_training_activity_large_model,loan_term_years,5
education_universities_activity_small_model,rent_monthly,5000
education_universities_activity_small_model,salaries_monthly,15000
education_universities_activity_small_model,marketing_monthly,2000
education_universities_activity_small_model,utilities_monthly,1000
education_universities_activity_small_model,insurance_monthly,800
education_universities_activity_small_model,revenue_growth_rate,5
education_universities_activity_small_model,cogs_ratio,35
education_universities_activity_small_model,vat_rate,15
education_universities_activity_small_model,corporate_tax_rate,20
education_universities_activity_small_model,annual_depreciation_rate,10
education_universities_activity_small_model,working_capital_days,30
education_universities_activity_small_model,discount_rate,10
education_universities_activity_small_model,loan_ratio,50
education_universities_activity_small_model,interest_rate,8
education_universities_activity_small_model,loan_term_years,5
education_universities_activity_medium_model,rent_monthly,15000
education_universities_activity_medium_model,salaries_monthly,45000
education_universities_activity_medium_model,marketing_monthly,6000
education_universities_activity_medium_model,utilities_monthly,3000
education_universities_activity_medium_model,insurance_monthly,2000
education_universities_activity_medium_model,revenue_growth_rate,5
education_universities_activity_medium_model,cogs_ratio,35
education_universities_activity_medium_model,vat_rate,15
education_universities_activity_medium_model,corporate_tax_rate,20
education_universities_activity_medium_model,annual_depreciation_rate,10
education_universities_activity_medium_model,working_capital_days,30
education_universities_activity_medium_model,discount_rate,10
education_universities_activity_medium_model,loan_ratio,50
education_universities_activity_medium_model,interest_rate,8
education_universities_activity_medium_model,loan_term_years,5
education_universities_activity_large_model,rent_monthly,40000
education_universities_activity_large_model,salaries_monthly,120000
education_universities_activity_large_model,marketing_monthly,18000
education_universities_activity_large_model,utilities_monthly,8000
education_universities_activity_large_model,insurance_monthly,5000
education_universities_activity_large_model,revenue_growth_rate,5
education_universities_activity_large_model,cogs_ratio,35
education_universities_activity_large_model,vat_rate,15
education_universities_activity_large_model,corporate_tax_rate,20
education_universities_activity_large_model,annual_depreciation_rate,10
education_universities_activity_large_model,working_capital_days,30
education_universities_activity_large_model,discount_rate,10
education_universities_activity_large_model,loan_ratio,50
education_universities_activity_large_model,interest_rate,8
education_universities_activity_large_model,loan_term_years,5
education_elearning_activity_small_model,rent_monthly,5000
education_elearning_activity_small_model,salaries_monthly,15000
education_elearning_activity_small_model,marketing_monthly,2000
education_elearning_activity_small_model,utilities_monthly,1000
education_elearning_activity_small_model,insurance_monthly,800
education_elearning_activity_small_model,revenue_growth_rate,5
education_elearning_activity_small_model,cogs_ratio,35
education_elearning_activity_small_model,vat_rate,15
education_elearning_activity_small_model,corporate_tax_rate,20
education_elearning_activity_small_model,annual_depreciation_rate,10
education_elearning_activity_small_model,working_capital_days,30
education_elearning_activity_small_model,discount_rate,10
education_elearning_activity_small_model,loan_ratio,50
education_elearning_activity_small_model,interest_rate,8
education_elearning_activity_small_model,loan_term_years,5
education_elearning_activity_medium_model,rent_monthly,15000
education_elearning_activity_medium_model,salaries_monthly,45000
education_elearning_activity_medium_model,marketing_monthly,6000
education_elearning_activity_medium_model,utilities_monthly,3000
